timestamp_local,mission_elapsed_s,telemetry_age_s,session_id,estado_codigo,estado,progreso_pct,px4_conectado,armado,modo_vuelo_codigo,modo_vuelo,yaw_real_deg,yaw_ref_deg,yaw_error_deg,angulo_bin_reportado_deg,measurement_active,sweep_mode_active,altura_relativa_m,local_norte_m,local_este_m,local_down_m,lat_deg,lon_deg,lat_inicio_mision_deg,lon_inicio_mision_deg,lat_inicio_barrido_deg,lon_inicio_barrido_deg,aoa_enviado_deg,health_local,health_global,health_home,landed_state_codigo,landed_state,ultimo_cmd_codigo,ultimo_cmd,exec_cmd_id,error_codigo,rssi_raw,rssi_dbm,rssi_filtrado_dbm,pattern_angle_bin_deg,pattern_valid_sample,pattern_skip_reason,mission_mode_cfg,height_cfg_m,yaw_rate_cfg_deg_s,rotations_cfg,step_cfg_deg,hold_cfg_s,peak_candidates_cfg,peak_neighbors_per_side_cfg,aoa_1_deg,aoa_1_rssi_dbm,aoa_1_media_vecinal_dbm,aoa_2_deg,aoa_2_rssi_dbm,aoa_2_media_vecinal_dbm,aoa_3_deg,aoa_3_rssi_dbm,aoa_3_media_vecinal_dbm,aoa_4_deg,aoa_4_rssi_dbm,aoa_4_media_vecinal_dbm,aoa_5_deg,aoa_5_rssi_dbm,aoa_5_media_vecinal_dbm
2026-08-07T11:14:22.812,0.015,0.187,20500,I,ESPERA,0.0,1,0,P,POSITION,346.4,,,,0,,0.6,1.05,-1.47,0.2,19.5124784,-99.1294166,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,N,ninguno,0,,63,-65,-65.0,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:23.059,0.262,0.188,20500,I,ESPERA,0.0,1,0,P,POSITION,346.4,,,,0,,0.8,1.08,-1.51,0.1,19.5124787,-99.1294171,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,N,ninguno,0,,64,-64,-64.9,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:23.177,0.38,0.125,20500,TK,DESPEGANDO,0.0,1,0,P,POSITION,346.4,,,,0,C,0.8,1.08,-1.51,0.1,19.5124788,-99.1294174,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,62,-66,-65.01,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:23.332,0.535,0.281,20500,TK,DESPEGANDO,0.0,1,0,P,POSITION,346.4,,,,0,C,0.8,1.08,-1.51,0.1,19.5124788,-99.1294174,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,64,-64,-64.909,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:23.584,0.787,0.25,20500,TK,DESPEGANDO,2.0,1,0,P,POSITION,346.4,,,,0,C,0.0,1.11,-1.56,-0.01,19.512479,-99.1294176,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,62,-66,-65.018,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:23.584,0.787,0.25,20500,TK,DESPEGANDO,2.0,1,0,P,POSITION,346.4,,,,0,C,0.0,1.11,-1.56,-0.01,19.512479,-99.1294176,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,62,-66,-65.116,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:23.751,0.954,0.016,20500,TK,DESPEGANDO,2.0,1,0,P,POSITION,346.4,,,,0,C,0.1,1.13,-1.59,-0.11,19.5124793,-99.129418,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,62,-66,-65.205,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:23.833,1.036,0.094,20500,TK,DESPEGANDO,2.0,1,0,P,POSITION,346.4,,,,0,C,0.1,1.13,-1.59,-0.11,19.5124793,-99.129418,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,62,-66,-65.284,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:23.959,1.163,0.109,20500,TK,DESPEGANDO,2.2,1,0,P,POSITION,346.4,,,,0,C,0.2,1.16,-1.62,-0.2,19.5124794,-99.1294182,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,64,-64,-65.156,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:24.204,1.407,0.109,20500,TK,DESPEGANDO,2.4,1,0,P,POSITION,346.4,,,,0,C,0.2,1.16,-1.62,-0.2,19.5124796,-99.1294184,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,62,-66,-65.24,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:24.205,1.408,0.109,20500,TK,DESPEGANDO,2.4,1,0,P,POSITION,346.4,,,,0,C,0.2,1.16,-1.62,-0.2,19.5124796,-99.1294184,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,63,-65,-65.216,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:24.464,1.667,0.094,20500,TK,DESPEGANDO,2.4,1,1,T,TAKEOFF,346.4,,,,0,C,0.3,1.19,-1.66,-0.29,19.5124798,-99.1294186,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,63,-65,-65.195,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:24.464,1.667,0.094,20500,TK,DESPEGANDO,2.4,1,1,T,TAKEOFF,346.4,,,,0,C,0.3,1.19,-1.66,-0.29,19.5124798,-99.1294186,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,63,-65,-65.175,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:24.735,1.938,0.109,20500,TK,DESPEGANDO,2.6,1,1,T,TAKEOFF,346.5,,,,0,C,0.4,1.22,-1.69,-0.36,19.5124801,-99.1294189,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,64,-64,-65.058,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:24.850,2.053,0.094,20500,TK,DESPEGANDO,2.8,1,1,T,TAKEOFF,346.5,,,,0,C,0.4,1.25,-1.71,-0.43,19.5124802,-99.129419,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,64,-64,-64.952,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:24.975,2.178,0.219,20500,TK,DESPEGANDO,2.8,1,1,T,TAKEOFF,346.5,,,,0,C,0.4,1.25,-1.71,-0.43,19.5124802,-99.129419,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,63,-65,-64.957,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:25.113,2.316,0.0,20500,TK,DESPEGANDO,2.8,1,1,T,TAKEOFF,346.4,,,,0,C,0.4,1.25,-1.71,-0.43,19.5124804,-99.1294191,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,64,-64,-64.861,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:25.199,2.403,0.078,20500,TK,DESPEGANDO,2.8,1,1,T,TAKEOFF,346.4,,,,0,C,0.4,1.25,-1.71,-0.43,19.5124804,-99.1294191,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,64,-64,-64.775,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:25.432,2.635,0.313,20500,TK,DESPEGANDO,2.8,1,1,T,TAKEOFF,346.4,,,,0,C,0.4,1.25,-1.71,-0.43,19.5124804,-99.1294191,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,63,-65,-64.797,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:25.601,2.804,0.0,20500,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,346.5,,,,0,C,0.1,1.3,-1.74,-0.56,19.5124807,-99.1294193,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,63,-65,-64.818,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:25.680,2.883,0.078,20500,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,346.5,,,,0,C,0.1,1.3,-1.74,-0.56,19.5124807,-99.1294193,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,64,-64,-64.736,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:25.860,3.063,0.265,20500,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,346.5,,,,0,C,0.1,1.3,-1.74,-0.56,19.5124807,-99.1294193,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,64,-64,-64.662,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:25.984,3.187,0.015,20500,TK,DESPEGANDO,2.2,1,1,T,TAKEOFF,346.5,,,,0,C,0.1,1.32,-1.75,-0.62,19.5124808,-99.1294193,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,63,-65,-64.696,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:26.158,3.361,0.187,20500,TK,DESPEGANDO,2.2,1,1,T,TAKEOFF,346.5,,,,0,C,0.1,1.32,-1.75,-0.62,19.5124808,-99.1294193,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,64,-64,-64.626,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:26.267,3.47,0.109,20500,TK,DESPEGANDO,2.2,1,1,T,TAKEOFF,346.6,,,,0,C,0.1,1.34,-1.76,-0.67,19.5124809,-99.1294194,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,64,-64,-64.564,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:26.429,3.632,0.157,20500,TK,DESPEGANDO,2.2,1,1,T,TAKEOFF,346.6,,,,0,C,0.2,1.34,-1.76,-0.67,19.5124811,-99.1294195,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,64,-64,-64.507,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:26.599,3.802,0.0,20500,TK,DESPEGANDO,2.4,1,1,T,TAKEOFF,346.6,,,,0,C,0.2,1.36,-1.77,-0.73,19.5124812,-99.1294196,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,63,-65,-64.557,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:26.815,4.018,0.109,20500,TK,DESPEGANDO,2.4,1,1,T,TAKEOFF,346.7,,,,0,C,0.3,1.37,-1.78,-0.78,19.5124813,-99.1294196,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,64,-64,-64.501,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:26.815,4.018,0.109,20500,TK,DESPEGANDO,2.4,1,1,T,TAKEOFF,346.7,,,,0,C,0.3,1.37,-1.78,-0.78,19.5124813,-99.1294196,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,65,-63,-64.351,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:27.055,4.258,0.094,20500,TK,DESPEGANDO,2.6,1,1,T,TAKEOFF,346.7,,,,0,C,0.3,1.39,-1.79,-0.83,19.5124815,-99.1294197,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,64,-64,-64.316,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:27.055,4.258,0.094,20500,TK,DESPEGANDO,2.6,1,1,T,TAKEOFF,346.7,,,,0,C,0.3,1.39,-1.79,-0.83,19.5124815,-99.1294197,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,65,-63,-64.184,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:27.314,4.517,0.359,20500,TK,DESPEGANDO,2.6,1,1,T,TAKEOFF,346.7,,,,0,C,0.3,1.39,-1.79,-0.83,19.5124815,-99.1294197,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,65,-63,-64.066,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:27.437,4.64,0.109,20500,TK,DESPEGANDO,2.6,1,1,T,TAKEOFF,346.8,,,,0,C,0.3,1.39,-1.79,-0.83,19.5124814,-99.1294197,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,67,-61,-63.759,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:27.502,4.705,0.172,20500,TK,DESPEGANDO,2.6,1,1,T,TAKEOFF,346.8,,,,0,C,0.3,1.39,-1.79,-0.83,19.5124814,-99.1294197,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,66,-62,-63.583,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:27.703,4.906,0.016,20500,TK,DESPEGANDO,2.6,1,1,T,TAKEOFF,347.0,,,,0,C,0.4,1.39,-1.79,-0.87,19.5124814,-99.1294197,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,63,-65,-63.725,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:27.784,4.987,0.094,20500,TK,DESPEGANDO,2.6,1,1,T,TAKEOFF,347.0,,,,0,C,0.4,1.39,-1.79,-0.87,19.5124814,-99.1294197,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,62,-66,-63.952,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:27.958,5.161,0.266,20500,TK,DESPEGANDO,2.6,1,1,T,TAKEOFF,347.0,,,,0,C,0.4,1.39,-1.79,-0.87,19.5124814,-99.1294197,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,63,-65,-64.057,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:28.052,5.256,0.36,20500,TK,DESPEGANDO,2.6,1,1,T,TAKEOFF,347.0,,,,0,C,0.4,1.39,-1.79,-0.87,19.5124814,-99.1294197,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,65,-63,-63.952,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:28.225,5.428,0.094,20500,TK,DESPEGANDO,2.8,1,1,T,TAKEOFF,351.5,,,,0,C,0.5,1.28,-1.79,-0.96,19.5124801,-99.1294198,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,61,-67,-64.256,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:28.347,5.55,0.11,20500,TK,DESPEGANDO,3.0,1,1,T,TAKEOFF,351.6,,,,0,C,0.5,1.16,-1.8,-1.05,19.5124794,-99.1294198,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,58,-70,-64.831,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:28.627,5.83,0.094,20500,TK,DESPEGANDO,3.0,1,1,T,TAKEOFF,351.2,,,,0,C,0.6,1.16,-1.8,-1.05,19.5124788,-99.1294198,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,58,-70,-65.348,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:28.781,5.984,0.25,20500,TK,DESPEGANDO,3.0,1,1,T,TAKEOFF,351.2,,,,0,C,0.6,1.16,-1.8,-1.05,19.5124788,-99.1294198,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,63,-65,-65.313,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:28.781,5.984,0.25,20500,TK,DESPEGANDO,3.0,1,1,T,TAKEOFF,351.2,,,,0,C,0.6,1.16,-1.8,-1.05,19.5124788,-99.1294198,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,65,-63,-65.082,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:28.944,6.148,0.0,20500,TK,DESPEGANDO,3.2,1,1,T,TAKEOFF,350.5,,,,0,C,0.9,1.04,-1.8,-1.23,19.5124778,-99.1294199,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,52,-76,-66.173,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:29.028,6.231,0.078,20500,TK,DESPEGANDO,3.2,1,1,T,TAKEOFF,350.5,,,,0,C,0.9,1.04,-1.8,-1.23,19.5124778,-99.1294199,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,65,-63,-65.856,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:29.149,6.352,0.093,20500,TK,DESPEGANDO,3.8,1,1,T,TAKEOFF,350.0,,,,0,C,1.0,0.97,-1.81,-1.48,19.5124775,-99.1294199,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,66,-62,-65.47,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:29.393,6.596,0.343,20500,TK,DESPEGANDO,3.8,1,1,T,TAKEOFF,350.0,,,,0,C,1.0,0.97,-1.81,-1.48,19.5124775,-99.1294199,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,54,-74,-66.323,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:29.393,6.596,0.343,20500,TK,DESPEGANDO,3.8,1,1,T,TAKEOFF,350.0,,,,0,C,1.0,0.97,-1.81,-1.48,19.5124775,-99.1294199,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,64,-64,-66.091,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:29.580,6.783,0.094,20500,TK,DESPEGANDO,4.4,1,1,T,TAKEOFF,347.0,,,,0,C,1.6,0.9,-1.78,-2.13,19.512477,-99.1294196,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,55,-73,-66.782,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:29.771,6.974,0.281,20500,TK,DESPEGANDO,4.4,1,1,T,TAKEOFF,347.0,,,,0,C,1.6,0.9,-1.78,-2.13,19.512477,-99.1294196,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,46,-82,-68.304,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:29.948,7.151,0.172,20500,TK,DESPEGANDO,5.2,1,1,T,TAKEOFF,354.7,,,,0,C,1.9,0.9,-1.78,-2.13,19.5124771,-99.1294195,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,64,-64,-67.873,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:30.123,7.326,0.36,20500,TK,DESPEGANDO,5.2,1,1,T,TAKEOFF,354.7,,,,0,C,1.9,0.9,-1.78,-2.13,19.5124771,-99.1294195,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,62,-66,-67.686,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:30.229,7.432,0.0,20500,TK,DESPEGANDO,6.2,1,1,T,TAKEOFF,355.0,,,,0,C,2.5,0.95,-1.75,-2.84,19.5124777,-99.1294192,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,57,-71,-68.017,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
2026-08-07T11:14:30.310,7.513,0.093,20500,TK,DESPEGANDO,6.2,1,1,T,TAKEOFF,355.0,,,,0,C,2.5,0.95,-1.75,-2.84,19.5124777,-99.1294192,19.5124784,-99.1294166,19.5124797,-99.1294196,325.0,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,57,-71,-68.316,,0,ma0,C,5.0,10.0,1,5.0,0.0,3,3,325.0,-49.177,-52.888,125.0,-60.38,-60.969,70.0,-62.734,-63.896,,,,,,
