timestamp_local,mission_elapsed_s,telemetry_age_s,session_id,estado_codigo,estado,progreso_pct,px4_conectado,armado,modo_vuelo_codigo,modo_vuelo,yaw_real_deg,yaw_ref_deg,yaw_error_deg,angulo_bin_reportado_deg,measurement_active,sweep_mode_active,sweep_index,sweep_kind,segment_index,forward_distance_m,max_distance_status_m,source_lat_status_deg,source_lon_status_deg,source_reason_status,altura_relativa_m,local_norte_m,local_este_m,local_down_m,lat_deg,lon_deg,lat_inicio_mision_deg,lon_inicio_mision_deg,lat_inicio_barrido_deg,lon_inicio_barrido_deg,aoa_enviado_deg,health_local,health_global,health_home,landed_state_codigo,landed_state,ultimo_cmd_codigo,ultimo_cmd,exec_cmd_id,error_codigo,rssi_dbm,rssi_filtrado_dbm,pattern_angle_bin_deg,pattern_valid_sample,pattern_skip_reason,mission_mode_cfg,height_cfg_m,yaw_rate_cfg_deg_s,rotations_cfg,step_cfg_deg,hold_cfg_s,peak_candidates_cfg,peak_neighbors_per_side_cfg,max_distance_cfg_m,total_sweeps_cfg,segment_distance_cfg_m,forward_speed_cfg_mps,rssi_source_threshold_cfg_dbm,semi_neighbors_cfg,semi_step_cfg_deg,semi_yaw_rate_cfg_deg_s,semi_opening_cfg_deg,source_lat_final_deg,source_lon_final_deg,source_reason_final,aoa_selection_method,aoa_1_deg,aoa_1_rssi_dbm,aoa_1_media_vecinal_dbm,aoa_2_deg,aoa_2_rssi_dbm,aoa_2_media_vecinal_dbm,aoa_3_deg,aoa_3_rssi_dbm,aoa_3_media_vecinal_dbm,aoa_4_deg,aoa_4_rssi_dbm,aoa_4_media_vecinal_dbm,aoa_5_deg,aoa_5_rssi_dbm,aoa_5_media_vecinal_dbm
2026-08-20T10:36:37.841,0.034,0.125,9361,I,ESPERA,0.0,1,0,P,POSITION,359.8,,,,0,,0,,0,0.0,40,,,,0.6,-0.03,0.07,-0.53,19.5124284,-99.1293366,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,N,ninguno,0,,-76.0,-76.0,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:38.017,0.21,0.297,9361,I,ESPERA,0.0,1,0,P,POSITION,359.8,,,,0,,0,,0,0.0,40,,,,0.6,-0.03,0.07,-0.53,19.5124284,-99.1293366,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,N,ninguno,0,,-76.0,-76.0,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:38.140,0.333,0.11,9361,I,ESPERA,0.0,1,0,P,POSITION,359.8,,,,0,,0,,0,0.0,40,,,,0.6,-0.02,0.07,-0.54,19.5124284,-99.1293366,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,N,ninguno,0,,-76.0,-76.0,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:38.296,0.489,0.266,9361,I,ESPERA,0.0,1,0,P,POSITION,359.8,,,,0,,0,,0,0.0,40,,,,0.6,-0.02,0.07,-0.54,19.5124284,-99.1293366,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,N,ninguno,0,,-76.0,-76.0,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:38.474,0.667,0.188,9361,I,ESPERA,0.0,1,0,P,POSITION,359.8,,,,0,,0,,0,0.0,40,,,,0.6,-0.02,0.06,-0.55,19.5124285,-99.1293366,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,N,ninguno,0,,-76.0,-76.0,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:38.635,0.827,0.344,9361,I,ESPERA,0.0,1,0,P,POSITION,359.8,,,,0,,0,,0,0.0,40,,,,0.6,-0.02,0.06,-0.55,19.5124285,-99.1293366,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,N,ninguno,0,,-76.0,-76.0,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:38.926,1.119,0.188,9361,I,ESPERA,0.0,1,0,P,POSITION,359.8,,,,0,,0,,0,0.0,40,,,,0.6,-0.01,0.06,-0.55,19.5124286,-99.1293367,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,N,ninguno,0,,-76.0,-76.0,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:38.926,1.119,0.188,9361,I,ESPERA,0.0,1,0,P,POSITION,359.8,,,,0,,0,,0,0.0,40,,,,0.6,-0.01,0.06,-0.55,19.5124286,-99.1293367,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,N,ninguno,0,,-76.0,-76.0,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:39.021,1.214,0.281,9361,I,ESPERA,0.0,1,0,P,POSITION,359.8,,,,0,,0,,0,0.0,40,,,,0.6,-0.01,0.06,-0.55,19.5124286,-99.1293367,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,N,ninguno,0,,-76.0,-76.0,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:39.193,1.385,0.093,9361,TK,DESPEGANDO,2.8,1,0,P,POSITION,359.8,,,,0,D,0,,0,0.0,40,,,,0.6,0.0,0.06,-0.55,19.5124286,-99.1293367,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-76.0,-76.0,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:39.319,1.512,0.109,9361,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,359.8,,,,0,D,0,,0,0.0,40,,,,0.0,0.0,0.06,-0.54,19.5124287,-99.1293367,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-76.0,-76.0,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:39.488,1.681,0.281,9361,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,359.8,,,,0,D,0,,0,0.0,40,,,,0.0,0.0,0.06,-0.54,19.5124287,-99.1293367,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-76.0,-76.0,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:39.597,1.79,0.391,9361,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,359.8,,,,0,D,0,,0,0.0,40,,,,0.0,0.0,0.06,-0.54,19.5124287,-99.1293367,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-76.0,-76.0,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:39.749,1.942,0.531,9361,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,359.8,,,,0,D,0,,0,0.0,40,,,,0.0,0.0,0.06,-0.54,19.5124287,-99.1293367,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-76.0,-76.0,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:39.855,2.048,0.11,9361,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,359.8,,,,0,D,0,,0,0.0,40,,,,0.0,0.0,0.06,-0.54,19.5124287,-99.1293367,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-76.0,-76.0,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:40.140,2.332,0.125,9361,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,359.9,,,,0,D,0,,0,0.0,40,,,,0.0,0.01,0.05,-0.52,19.5124287,-99.1293368,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-76.0,-76.0,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:40.307,2.499,0.297,9361,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,359.9,,,,0,D,0,,0,0.0,40,,,,0.0,0.01,0.05,-0.52,19.5124287,-99.1293368,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-76.0,-76.0,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:40.414,2.606,0.109,9361,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,359.9,,,,0,D,0,,0,0.0,40,,,,0.0,0.01,0.05,-0.52,19.5124287,-99.1293368,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-76.0,-76.0,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:40.561,2.754,0.25,9361,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,359.9,,,,0,D,0,,0,0.0,40,,,,0.0,0.01,0.05,-0.52,19.5124287,-99.1293368,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-76.0,-76.0,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:40.646,2.839,0.093,9361,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,359.9,,,,0,D,0,,0,0.0,40,,,,0.0,0.01,0.05,-0.52,19.5124287,-99.1293368,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-75.0,-75.9,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:40.814,3.007,0.25,9361,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,359.9,,,,0,D,0,,0,0.0,40,,,,0.0,0.01,0.05,-0.52,19.5124287,-99.1293368,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-76.0,-75.91,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:40.995,3.188,0.437,9361,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,359.9,,,,0,D,0,,0,0.0,40,,,,0.0,0.01,0.05,-0.52,19.5124287,-99.1293368,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-77.0,-76.019,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:41.075,3.267,0.515,9361,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,359.9,,,,0,D,0,,0,0.0,40,,,,0.0,0.01,0.05,-0.52,19.5124287,-99.1293368,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-77.0,-76.117,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:41.217,3.41,0.109,9361,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,359.9,,,,0,D,0,,0,0.0,40,,,,0.0,0.01,0.05,-0.53,19.5124288,-99.1293368,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-78.0,-76.305,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:41.375,3.568,0.265,9361,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,359.9,,,,0,D,0,,0,0.0,40,,,,0.0,0.01,0.05,-0.53,19.5124288,-99.1293368,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-76.0,-76.275,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:41.498,3.691,0.125,9361,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,359.9,,,,0,D,0,,0,0.0,40,,,,0.0,0.01,0.04,-0.52,19.5124288,-99.1293368,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-76.0,-76.247,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:41.663,3.855,0.297,9361,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,359.9,,,,0,D,0,,0,0.0,40,,,,0.0,0.01,0.04,-0.52,19.5124288,-99.1293368,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-76.0,-76.223,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:41.776,3.968,0.406,9361,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,359.9,,,,0,D,0,,0,0.0,40,,,,0.0,0.01,0.04,-0.52,19.5124288,-99.1293368,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-76.0,-76.2,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:41.938,4.13,0.563,9361,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,359.9,,,,0,D,0,,0,0.0,40,,,,0.0,0.01,0.04,-0.52,19.5124288,-99.1293368,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-76.0,-76.18,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:42.040,4.233,0.672,9361,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,359.9,,,,0,D,0,,0,0.0,40,,,,0.0,0.01,0.04,-0.52,19.5124288,-99.1293368,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-76.0,-76.162,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:42.211,4.404,0.172,9361,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,359.8,,,,0,D,0,,0,0.0,40,,,,0.0,0.02,0.04,-0.51,19.5124288,-99.1293368,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-76.0,-76.146,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:42.336,4.528,0.125,9361,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,359.9,,,,0,D,0,,0,0.0,40,,,,0.0,0.02,0.05,-0.51,19.5124288,-99.1293368,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-76.0,-76.131,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:42.507,4.7,0.172,9361,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,359.8,,,,0,D,0,,0,0.0,40,,,,0.0,0.02,0.05,-0.51,19.5124289,-99.1293368,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-76.0,-76.118,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:42.598,4.79,0.266,9361,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,359.8,,,,0,D,0,,0,0.0,40,,,,0.0,0.02,0.05,-0.51,19.5124289,-99.1293368,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-76.0,-76.106,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:42.760,4.953,0.078,9361,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,359.8,,,,0,D,0,,0,0.0,40,,,,0.0,0.02,0.05,-0.51,19.5124289,-99.1293368,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-76.0,-76.096,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:42.878,5.071,0.203,9361,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,359.8,,,,0,D,0,,0,0.0,40,,,,0.0,0.02,0.05,-0.51,19.5124289,-99.1293368,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-76.0,-76.086,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:43.311,5.503,0.078,9361,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,359.5,,,,0,D,0,,0,0.0,40,,,,0.0,0.03,0.05,-0.5,19.5124289,-99.1293368,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-74.0,-75.878,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:43.498,5.691,0.0,9361,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,0.7,,,,0,D,0,,0,0.0,40,,,,0.0,0.03,0.03,-0.55,19.5124289,-99.1293369,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-72.0,-75.49,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:43.585,5.778,0.094,9361,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,0.7,,,,0,D,0,,0,0.0,40,,,,0.0,0.03,0.03,-0.55,19.5124289,-99.1293369,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-73.0,-75.241,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:43.714,5.906,0.109,9361,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,1.2,,,,0,D,0,,0,0.0,40,,,,0.2,0.01,0.0,-0.66,19.5124287,-99.1293373,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-74.0,-75.117,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:43.862,6.055,0.265,9361,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,1.2,,,,0,D,0,,0,0.0,40,,,,0.2,0.01,0.0,-0.66,19.5124287,-99.1293373,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-73.0,-74.905,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:44.034,6.227,0.437,9361,TK,DESPEGANDO,2.0,1,1,T,TAKEOFF,1.2,,,,0,D,0,,0,0.0,40,,,,0.2,0.01,0.0,-0.66,19.5124287,-99.1293373,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-75.0,-74.915,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:44.247,6.44,0.109,9361,TK,DESPEGANDO,2.2,1,1,T,TAKEOFF,1.8,,,,0,D,0,,0,0.0,40,,,,0.3,0.01,0.0,-0.66,19.5124287,-99.1293375,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-86.0,-76.023,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:44.247,6.44,0.109,9361,TK,DESPEGANDO,2.2,1,1,T,TAKEOFF,1.8,,,,0,D,0,,0,0.0,40,,,,0.3,0.01,0.0,-0.66,19.5124287,-99.1293375,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-79.0,-76.321,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:44.420,6.613,0.172,9361,TK,DESPEGANDO,2.4,1,1,H,HOLD,1.3,,,,0,D,0,,0,0.0,40,,,,0.4,0.0,-0.03,-0.85,19.5124286,-99.1293376,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-77.0,-76.389,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:44.539,6.732,0.125,9361,TK,DESPEGANDO,2.5,1,1,H,HOLD,0.9,,,,0,D,0,,0,0.0,40,,,,0.7,-0.01,-0.06,-1.11,19.5124285,-99.1293379,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-75.0,-76.25,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:44.688,6.881,0.266,9361,TK,DESPEGANDO,2.5,1,1,H,HOLD,0.9,,,,0,D,0,,0,0.0,40,,,,0.7,-0.01,-0.06,-1.11,19.5124285,-99.1293379,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-76.0,-76.225,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:44.781,6.973,0.093,9361,TK,DESPEGANDO,2.9,1,1,H,HOLD,0.8,,,,0,D,0,,0,0.0,40,,,,0.8,-0.03,-0.08,-1.35,19.5124284,-99.1293381,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-75.0,-76.102,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
2026-08-20T10:36:44.947,7.139,0.265,9361,TK,DESPEGANDO,2.9,1,1,H,HOLD,0.8,,,,0,D,0,,0,0.0,40,,,,0.8,-0.03,-0.08,-1.35,19.5124284,-99.1293381,19.5124284,-99.1293366,,,,1,1,1,G,EN TIERRA,S,comenzar_barrido,1,,-76.0,-76.092,,0,ma0,D,8,45,1,15,2,3,1,40,3,10,0.5,-35,3,5,22.5,15,19.5125837,-99.1295635,rssi_avg20_ge_-35dbm (-34.951 dBm),,,,,,,,,,,,,,,,
